F0avg,F0std,F0max,F0min,F0skew,F0kurt,F0tiltavg,F0mseavg,F0tiltstd,F0msestd,F0tiltmax,F0msemax,F0tiltmin,F0msemin,F0tiltskw,F0mseskw,F0tiltku,F0mseku,1F0mean,1F0std,1F0max,1F0min,1F0skw,1F0ku,lastF0avg,lastF0std,lastF0max,lastF0min,lastF0skw,lastF0ku,avgEvoiced,stdEvoiced,skwEvoiced,kurtosisEvoiced,avgtiltEvoiced,stdtiltEvoiced,skwtiltEvoiced,kurtosistiltEvoiced,avgmseEvoiced,stdmseEvoiced,skwmseEvoiced,kurtosismseEvoiced,avg1Evoiced,std1Evoiced,max1Evoiced,min1Evoiced,skw1Evoiced,kurtosis1Evoiced,avglastEvoiced,stdlastEvoiced,maxlastEvoiced,minlastEvoiced,skwlastEvoiced,kurtosislastEvoiced,avgEunvoiced,stdEunvoiced,skwEunvoiced,kurtosisEunvoiced,avgtiltEunvoiced,stdtiltEunvoiced,skwtiltEunvoiced,kurtosistiltEunvoiced,avgmseEunvoiced,stdmseEunvoiced,skwmseEunvoiced,kurtosismseEunvoiced,avg1Eunvoiced,std1Eunvoiced,max1Eunvoiced,min1Eunvoiced,skw1Eunvoiced,kurtosis1Eunvoiced,avglastEunvoiced,stdlastEunvoiced,maxlastEunvoiced,minlastEunvoiced,skwlastEunvoiced,kurtosislastEunvoiced,Vrate,avgdurvoiced,stddurvoiced,skwdurvoiced,kurtosisdurvoiced,maxdurvoiced,mindurvoiced,avgdurunvoiced,stddurunvoiced,skwdurunvoiced,kurtosisdurunvoiced,maxdurunvoiced,mindurunvoiced,avgdurpause,stddurpause,skwdurpause,kurtosisdurpause,maxdurpause,mindurpause,PVU,PU,UVU,VVU,VP,UP,id
101.53987121582031,30.1341552734375,167.8397674560547,68.99479675292969,1.4645338818099964,0.6124601407031398,94.30798422570355,523.9208015738991,0.0,0.0,94.30798422570355,523.9208015738991,94.30798422570355,523.9208015738991,,,,,101.53987121582031,30.1341552734375,167.8397674560547,68.99479675292969,1.4645338818099964,0.6124601407031398,101.53987121582031,30.1341552734375,167.8397674560547,68.99479675292969,1.4645338818099964,0.6124601407031398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVPEPUDEA0001_globo.wav
194.69119262695312,20.4317684173584,231.64627075195312,163.5402069091797,-0.2170948011834894,-1.4648750995724409,-73.03313972913085,133.03013465733125,0.0,0.0,-73.03313972913085,133.03013465733125,-73.03313972913085,133.03013465733125,,,,,194.69119262695312,20.4317684173584,231.64627075195312,163.5402069091797,-0.2170948011834894,-1.4648750995724409,194.69119262695312,20.4317684173584,231.64627075195312,163.5402069091797,-0.2170948011834894,-1.4648750995724409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVPEPUDEA0002_globo.wav
218.8751220703125,9.96005630493164,233.91734313964844,188.36541748046875,-0.7171860670314213,0.25264133279728984,-8.154354043676072,97.76201504044907,0.0,0.0,-8.154354043676072,97.76201504044907,-8.154354043676072,97.76201504044907,,,,,218.8751220703125,9.96005630493164,233.91734313964844,188.36541748046875,-0.7171860670314213,0.25264133279728984,218.8751220703125,9.96005630493164,233.91734313964844,188.36541748046875,-0.7171860670314213,0.25264133279728984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVPEPUDEA0003_globo.wav
154.72547912597656,9.052188873291016,186.5767059326172,141.25927734375,0.5997556924630045,0.2861863774041078,9.112427246377788,77.73288998343966,0.0,0.0,9.112427246377788,77.73288998343966,9.112427246377788,77.73288998343966,,,,,154.72547912597656,9.052188873291016,186.5767059326172,141.25927734375,0.5997556924630045,0.2861863774041078,154.72547912597656,9.052188873291016,186.5767059326172,141.25927734375,0.5997556924630045,0.2861863774041078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVPEPUDEA0005_globo.wav
189.37521362304688,8.266629219055176,204.41261291503906,168.4166717529297,-0.8175620933704916,0.45140314544926863,41.79091369462028,22.71035632854275,0.0,0.0,41.79091369462028,22.71035632854275,41.79091369462028,22.71035632854275,,,,,189.37521362304688,8.266629219055176,204.41261291503906,168.4166717529297,-0.8175620933704916,0.45140314544926863,189.37521362304688,8.266629219055176,204.41261291503906,168.4166717529297,-0.8175620933704916,0.45140314544926863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVPEPUDEA0006_globo.wav
187.3658447265625,14.06287670135498,222.9878387451172,168.0946807861328,0.606297544384651,-0.6275843570912736,32.97220565878956,168.33853759190663,0.0,0.0,32.97220565878956,168.33853759190663,32.97220565878956,168.33853759190663,,,,,187.3658447265625,14.06287670135498,222.9878387451172,168.0946807861328,0.606297544384651,-0.6275843570912736,187.3658447265625,14.06287670135498,222.9878387451172,168.0946807861328,0.606297544384651,-0.6275843570912736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVPEPUDEA0007_globo.wav
242.696044921875,7.136714458465576,260.1524963378906,226.73715209960938,-0.3303165657739381,-0.06585488428624675,-42.015303638782456,28.57241157583655,0.0,0.0,-42.015303638782456,28.57241157583655,-42.015303638782456,28.57241157583655,,,,,242.696044921875,7.136714458465576,260.1524963378906,226.73715209960938,-0.3303165657739381,-0.06585488428624675,242.696044921875,7.136714458465576,260.1524963378906,226.73715209960938,-0.3303165657739381,-0.06585488428624675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVPEPUDEA0008_globo.wav
120.10121154785156,7.726902484893799,143.08106994628906,106.22887420654297,0.4398775717453772,0.6614064888640141,-51.22128274276656,26.47249783099979,0.0,0.0,-51.22128274276656,26.47249783099979,-51.22128274276656,26.47249783099979,,,,,120.10121154785156,7.726902484893799,143.08106994628906,106.22887420654297,0.4398775717453772,0.6614064888640141,120.10121154785156,7.726902484893799,143.08106994628906,106.22887420654297,0.4398775717453772,0.6614064888640141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVPEPUDEA0009_globo.wav
169.37338256835938,23.442094802856445,206.0498046875,125.31421661376953,0.027798884760667573,-1.363278328637725,-77.83377992702783,413.07316202508576,0.0,0.0,-77.83377992702783,413.07316202508576,-77.83377992702783,413.07316202508576,,,,,169.37338256835938,23.442094802856445,206.0498046875,125.31421661376953,0.027798884760667573,-1.363278328637725,169.37338256835938,23.442094802856445,206.0498046875,125.31421661376953,0.027798884760667573,-1.363278328637725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVPEPUDEA0010_globo.wav
207.189697265625,5.6311516761779785,221.33285522460938,192.01609802246094,-0.41460368670320874,0.22084039277455636,-7.7515575084610315,30.948769394696455,0.0,0.0,-7.7515575084610315,30.948769394696455,-7.7515575084610315,30.948769394696455,,,,,207.189697265625,5.6311516761779785,221.33285522460938,192.01609802246094,-0.41460368670320874,0.22084039277455636,207.189697265625,5.6311516761779785,221.33285522460938,192.01609802246094,-0.41460368670320874,0.22084039277455636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVPEPUDEA0011_globo.wav
