F0avg,F0std,F0max,F0min,F0skew,F0kurt,F0tiltavg,F0mseavg,F0tiltstd,F0msestd,F0tiltmax,F0msemax,F0tiltmin,F0msemin,F0tiltskw,F0mseskw,F0tiltku,F0mseku,1F0mean,1F0std,1F0max,1F0min,1F0skw,1F0ku,lastF0avg,lastF0std,lastF0max,lastF0min,lastF0skw,lastF0ku,avgEvoiced,stdEvoiced,skwEvoiced,kurtosisEvoiced,avgtiltEvoiced,stdtiltEvoiced,skwtiltEvoiced,kurtosistiltEvoiced,avgmseEvoiced,stdmseEvoiced,skwmseEvoiced,kurtosismseEvoiced,avg1Evoiced,std1Evoiced,max1Evoiced,min1Evoiced,skw1Evoiced,kurtosis1Evoiced,avglastEvoiced,stdlastEvoiced,maxlastEvoiced,minlastEvoiced,skwlastEvoiced,kurtosislastEvoiced,avgEunvoiced,stdEunvoiced,skwEunvoiced,kurtosisEunvoiced,avgtiltEunvoiced,stdtiltEunvoiced,skwtiltEunvoiced,kurtosistiltEunvoiced,avgmseEunvoiced,stdmseEunvoiced,skwmseEunvoiced,kurtosismseEunvoiced,avg1Eunvoiced,std1Eunvoiced,max1Eunvoiced,min1Eunvoiced,skw1Eunvoiced,kurtosis1Eunvoiced,avglastEunvoiced,stdlastEunvoiced,maxlastEunvoiced,minlastEunvoiced,skwlastEunvoiced,kurtosislastEunvoiced,Vrate,avgdurvoiced,stddurvoiced,skwdurvoiced,kurtosisdurvoiced,maxdurvoiced,mindurvoiced,avgdurunvoiced,stddurunvoiced,skwdurunvoiced,kurtosisdurunvoiced,maxdurunvoiced,mindurunvoiced,avgdurpause,stddurpause,skwdurpause,kurtosisdurpause,maxdurpause,mindurpause,PVU,PU,UVU,VVU,VP,UP,id
211.3563690185547,66.89422607421875,285.3424377441406,79.80194091796875,-0.7078640898224454,-0.7312946009331709,155.5767350560501,948.3205687887579,11.407593335547872,795.7332283731541,166.98432839159798,1744.053797161912,144.16914172050224,152.5873404156038,3.752530009697927e-15,-2.3659612006554896e-16,-1.9999999999999996,-2.0,260.45458984375,21.690143585205078,285.3424377441406,211.34950256347656,-0.8792243201013278,-0.4122987029073557,141.48585510253906,43.138938903808594,205.203857421875,79.80194091796875,-0.45503347945866957,-1.4799091831543605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVPEPUDEAC0001_plato.wav
107.80958557128906,15.380694389343262,126.72024536132812,79.44544982910156,-0.7083778100429835,-1.0183284919670457,-40.007389048801834,27.87400120154085,117.29776893052787,7.05726787335518,77.29037988172603,34.93126907489603,-157.3051579793297,20.81673332818567,0.0,0.0,-2.0,-2.0,114.88048553466797,8.92664623260498,126.72024536132812,94.82445526123047,-1.1237072008661415,0.15240563511660188,84.23991394042969,6.10846471786499,100.14769744873047,79.44544982910156,1.8186752402539526,2.2352152003558174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.49143150562429,2.240146500705084,-0.06916326626974134,-1.8047515446569897,29.355040376174653,0.0,,,4.910541545185378,0.0,,,-32.49143150562429,2.240146500705084,-29.937111862982068,-35.286739057040336,-0.06916326626974134,-1.8047515446569897,-32.49143150562429,2.240146500705084,-29.937111862982068,-35.286739057040336,-0.06916326626974134,-1.8047515446569897,1.6467682173734046,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,-2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVPEPUDEAC0003_plato.wav
198.6071319580078,29.301559448242188,228.35731506347656,152.37661743164062,-0.5092720377277814,-1.6258662646476505,-12.916521016351973,37.57348413531261,36.58130105527038,20.836892411623126,23.664780038918405,58.41037654693574,-49.49782207162235,16.736591723689486,0.0,0.0,-2.0,-2.0,221.18032836914062,4.544969081878662,228.35731506347656,208.31658935546875,-1.0639727296995387,0.697129249053531,162.23919677734375,8.062570571899414,189.98089599609375,152.37661743164062,2.128277618658796,5.032745743035498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.12942282572559,5.752515278892229,-0.06312279762271353,-1.1631810374286875,-21.65256633206071,0.0,,,32.53273862627776,0.0,,,-36.12942282572559,5.752515278892229,-26.631178125252237,-45.43389177487079,-0.06312279762271353,-1.1631810374286875,-36.12942282572559,5.752515278892229,-26.631178125252237,-45.43389177487079,-0.06312279762271353,-1.1631810374286875,1.4513788098693758,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.065,0.0,-2.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVPEPUDEAC0004_plato.wav
170.95907592773438,24.52777099609375,198.3741912841797,118.3877182006836,-0.7491008938137562,-0.6324606300954443,-111.98736660586204,18.446258481858397,265.78229434384525,17.10314922453902,153.79492773798324,35.54940770639742,-377.7696609497073,1.3431092573193766,0.0,0.0,-2.0,-2.0,181.12608337402344,14.181663513183594,198.3741912841797,157.1649169921875,-0.38693209389395417,-1.4001547972055377,128.83868408203125,7.643760681152344,140.4129638671875,118.3877182006836,0.14732344621746477,-1.4358516217824422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.461320668554206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVPEPUDEAC0005_plato.wav
205.9435272216797,31.757253646850586,254.7423095703125,164.58761596679688,-0.22759582426457184,-1.762305847858634,-64.39232900138697,26.22104809385849,14.688299088852919,14.113116570679578,-49.70402991253405,40.334164664538065,-79.08062809023988,12.10793152317891,7.175062037567135e-16,-1.6177126876291452e-16,-2.0,-1.9999999999999998,232.61907958984375,8.088332176208496,254.7423095703125,212.3029022216797,0.06968758735515962,0.8729377564829992,170.37611389160156,7.2230143547058105,201.3900146484375,164.58761596679688,3.2199801974133706,11.25174797001214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4699127239320164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVPEPUDEAC0006_plato.wav
256.1906433105469,9.551239967346191,316.6871643066406,239.873046875,4.214570457365044,22.666416440993018,-46.35366338112099,75.07745034338252,35.24245144264181,57.70326021638734,-11.111211938479181,132.78071055976986,-81.59611482376279,17.374190126995178,2.4933490997551923e-16,-3.7869459479919783e-16,-2.0,-2.0,255.90643310546875,4.342670917510986,274.7247619628906,245.9603271484375,1.9488492870579228,7.549084578669495,256.5506286621094,13.515165328979492,316.6871643066406,239.873046875,3.2182002373003833,11.028277736271523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2957563977972142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVPEPUDEAC0007_plato.wav
219.23507690429688,10.639805793762207,244.57546997070312,205.31065368652344,0.6559742379480312,-0.6046076382998593,-101.52554096102217,36.61181799394853,78.77141799247293,5.076656171749184,-22.75412296854923,41.68847416569771,-180.2969589534951,31.535161822199345,2.3817937581913036e-16,9.775285637072325e-16,-2.0,-2.0,215.97705078125,6.922024250030518,244.57546997070312,205.75296020507812,1.775935299541016,5.533073346042109,224.61782836914062,13.212340354919434,244.16705322265625,205.31065368652344,-0.4429629171496734,-1.447317393589085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0240640970778,6.1177833422033565,0.0,-2.0,1223.5566684406713,0.0,,,5.048709793414476e-29,0.0,,,-28.0240640970778,6.1177833422033565,-21.906280754874444,-34.14184743928116,0.0,-2.0,-28.0240640970778,6.1177833422033565,-21.906280754874444,-34.14184743928116,0.0,-2.0,1.4466546112115732,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.015,0.0,-2.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVPEPUDEAC0008_plato.wav
197.74952697753906,23.966049194335938,249.4241485595703,165.55796813964844,0.13945189696792257,-1.3367670818621646,-108.84994950048835,47.205721427117474,43.93010802922591,34.88973912189194,-64.91984147126244,82.09546054900942,-152.78005752971427,12.315982305225527,-5.149375911477255e-16,-2.569734487369249e-16,-2.0,-2.0,214.08717346191406,14.964885711669922,249.4241485595703,192.76194763183594,0.12048110592971017,-0.9450375679546541,173.2429962158203,9.952847480773926,213.88783264160156,165.55796813964844,3.233776383692123,10.007018261864095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4912853015192469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVPEPUDEAC0010_plato.wav
239.14004516601562,16.624879837036133,306.175537109375,198.7821807861328,0.5630013205202066,3.0595410175296287,-115.06165710594799,82.81872505748011,3.2680701587731136,46.24416449342603,-111.79358694717487,129.06288955090614,-118.3297272647211,36.574560564054075,0.0,-2.9429259856780397e-16,-2.0,-2.0,232.0089111328125,13.959946632385254,256.42266845703125,198.7821807861328,-0.4420708348889067,-0.3680327459011381,249.0726776123047,14.846731185913086,306.175537109375,222.70388793945312,2.0256929225633153,5.862176341226972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2410797393732547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVPEPUDEAC0011_plato.wav
229.2964630126953,23.554201126098633,299.16754150390625,181.247802734375,0.69194467114745,0.18635863177055523,-46.27460907895184,111.70090809493712,73.07952228306618,1.0337564321476052,26.80491320411434,112.73466452708472,-119.35413136201802,110.66715166278951,0.0,-2.0501504026889332e-14,-2.0,-2.0,216.21127319335938,10.965455055236816,230.97677612304688,181.247802734375,-1.1605510144657822,1.0816233672545907,262.0093994140625,11.958518028259277,299.16754150390625,254.41537475585938,2.241353870216492,3.7412260485903595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.7142463580671,7.849009519440959,-0.05960812356544609,-1.9084654106601744,596.7485592710982,0.0,,,17.09334506225838,0.0,,,-44.7142463580671,7.849009519440959,-36.51182847784254,-54.10693018655834,-0.05960812356544609,-1.9084654106601744,-44.7142463580671,7.849009519440959,-36.51182847784254,-54.10693018655834,-0.05960812356544609,-1.9084654106601744,1.5102888427411743,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,-2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVPEPUDEAC0012_plato.wav
